sale_id,product_id,region_id,sale_date,quantity,discount,total_amount
2307,10,4,2024-02-23,21,0.05,39.9
2308,7,5,2023-02-20,44,0.0,13200.0
2309,10,3,2024-05-03,44,0.0,88.0
2310,2,5,2024-09-23,44,0.1,31680.0
2311,3,1,2024-05-20,22,0.0,3300.0
2312,8,1,2024-05-28,50,0.15,850.0
2313,5,2,2023-06-06,48,0.1,9504.0
2314,9,1,2023-07-08,39,0.15,165.75
2315,6,3,2024-05-02,32,0.15,816.0
2316,8,1,2023-01-11,14,0.05,266.0
2317,10,1,2024-12-14,47,0.05,89.3
2318,3,5,2024-12-23,44,0.15,5610.0
2319,4,2,2023-01-20,5,0.15,255.0
2320,10,5,2023-06-16,16,0.0,32.0
2321,9,1,2024-12-23,29,0.1,130.5
2322,7,1,2024-11-24,14,0.15,3570.0
2323,6,1,2023-10-10,12,0.1,324.0
2324,2,1,2023-10-01,40,0.1,28800.0
2325,7,1,2023-02-04,29,0.05,8265.0
2326,5,1,2024-08-17,2,0.15,374.0
2327,8,3,2024-05-14,24,0.15,408.0
2328,6,5,2024-08-08,50,0.0,1500.0
2329,9,3,2024-12-18,49,0.05,232.75
2330,2,2,2024-05-18,32,0.15,21760.0
2331,10,1,2024-12-17,42,0.0,84.0
2332,9,3,2023-08-14,19,0.05,90.25
2333,5,3,2024-09-28,10,0.05,2090.0
2334,8,5,2024-05-11,23,0.15,391.0
2335,6,4,2024-04-27,11,0.05,313.5
2336,4,5,2024-02-09,39,0.1,2106.0
2337,8,1,2023-09-08,26,0.1,468.0
2338,9,2,2023-01-15,50,0.15,212.5
2339,2,1,2024-10-28,45,0.15,30600.0
2340,2,5,2023-09-07,22,0.15,14960.0
2341,6,4,2024-10-14,21,0.15,535.5
2342,9,5,2023-03-24,6,0.0,30.0
2343,6,3,2023-02-27,7,0.15,178.5
2344,9,3,2023-05-02,42,0.0,210.0
2345,7,2,2024-12-03,17,0.1,4590.0
2346,9,1,2024-08-25,47,0.0,235.0
2347,10,5,2024-04-18,50,0.1,90.0
2348,9,2,2023-12-09,11,0.15,46.75
2349,7,3,2024-10-23,25,0.1,6750.0
2350,1,1,2023-06-07,15,0.15,15300.0
2351,7,1,2023-03-27,1,0.0,300.0
2352,8,2,2024-12-16,44,0.0,880.0
2353,5,5,2023-12-24,9,0.1,1782.0
2354,1,5,2024-02-03,27,0.0,32400.0
2355,7,3,2023-01-23,20,0.1,5400.0
2356,7,5,2024-04-04,47,0.15,11985.0
2357,9,5,2024-10-06,49,0.0,245.0
2358,2,5,2023-02-28,37,0.05,28120.0
2359,3,5,2024-11-29,26,0.05,3705.0
2360,2,1,2023-08-22,23,0.1,16560.0
2361,6,1,2023-07-03,8,0.1,216.0
2362,7,2,2024-12-02,21,0.0,6300.0
2363,1,2,2024-10-23,13,0.0,15600.0
2364,1,4,2024-10-11,8,0.15,8160.0
2365,2,2,2023-03-24,7,0.05,5320.0
2366,10,2,2024-10-29,22,0.15,37.4
2367,4,3,2023-04-16,21,0.1,1134.0
2368,10,4,2024-03-22,25,0.0,50.0
2369,7,3,2024-04-28,6,0.0,1800.0
2370,2,5,2024-08-10,27,0.15,18360.0
2371,6,5,2023-02-27,24,0.05,684.0
2372,10,3,2023-05-29,4,0.05,7.6
2373,7,1,2024-08-26,47,0.0,14100.0
2374,6,5,2024-09-27,1,0.0,30.0
2375,9,5,2023-12-11,19,0.15,80.75
2376,1,3,2023-04-27,4,0.15,4080.0
2377,10,1,2023-06-27,31,0.1,55.800000000000004
2378,9,1,2023-07-09,35,0.05,166.25
2379,5,5,2024-06-03,35,0.05,7315.0
2380,4,3,2024-02-26,38,0.0,2280.0
2381,2,3,2023-08-19,27,0.05,20520.0
2382,3,1,2024-08-10,17,0.05,2422.5
2383,4,4,2023-01-04,4,0.1,216.0
2384,4,1,2023-10-05,5,0.05,285.0
2385,2,3,2023-02-06,45,0.05,34200.0
2386,2,1,2023-01-26,14,0.05,10640.0
2387,3,2,2024-07-03,17,0.1,2295.0
2388,5,1,2023-11-13,14,0.15,2618.0
2389,2,4,2023-11-16,28,0.1,20160.0
2390,10,4,2023-08-01,24,0.1,43.2
2391,10,4,2024-10-26,16,0.1,28.8
2392,2,4,2023-07-28,2,0.0,1600.0
2393,4,4,2024-09-08,12,0.0,720.0
2394,10,1,2023-10-01,41,0.1,73.8
2395,1,5,2024-04-14,6,0.0,7200.0
2396,2,5,2024-07-26,18,0.0,14400.0
2397,2,3,2024-03-06,35,0.05,26600.0
2398,4,3,2023-12-01,22,0.0,1320.0
2399,5,1,2024-01-26,21,0.0,4620.0
2400,2,4,2023-01-05,34,0.15,23120.0
2401,10,2,2024-04-14,24,0.1,43.2
2402,6,2,2024-04-30,25,0.1,675.0
2403,2,5,2023-08-05,27,0.15,18360.0
2404,2,1,2023-02-24,17,0.1,12240.0
2405,6,4,2024-02-01,42,0.0,1260.0
2406,1,3,2023-07-09,15,0.1,16200.0
2407,5,2,2023-05-08,3,0.05,627.0
2408,9,4,2023-07-22,41,0.1,184.5
2409,8,4,2024-06-16,29,0.1,522.0
2410,8,1,2023-02-12,21,0.0,420.0
2411,8,2,2024-01-15,11,0.05,209.0
2412,9,5,2024-06-25,9,0.05,42.75
2413,3,4,2024-10-06,24,0.0,3600.0
2414,7,1,2023-09-15,22,0.15,5610.0
2415,2,4,2023-07-09,1,0.05,760.0
2416,3,4,2024-11-11,1,0.15,127.5
2417,4,1,2023-07-04,40,0.15,2040.0
2418,2,3,2023-01-09,24,0.0,19200.0
2419,8,5,2024-09-30,22,0.15,374.0
2420,2,5,2024-06-25,27,0.05,20520.0
2421,1,5,2023-10-13,31,0.15,31620.0
2422,8,2,2024-02-03,23,0.15,391.0
2423,10,1,2024-08-23,2,0.05,3.8
2424,9,4,2024-11-17,7,0.15,29.75
2425,4,3,2023-10-23,1,0.0,60.0
2426,5,1,2023-05-20,1,0.1,198.0
2427,4,5,2023-05-06,37,0.15,1887.0
2428,4,2,2024-02-08,14,0.1,756.0
2429,5,1,2023-08-23,8,0.15,1496.0
2430,10,4,2024-03-17,40,0.15,68.0
2431,7,1,2024-01-01,27,0.0,8100.0
2432,2,1,2023-07-04,40,0.1,28800.0
2433,2,5,2024-08-31,33,0.05,25080.0
2434,8,1,2024-03-20,27,0.1,486.0
2435,7,5,2023-08-26,48,0.15,12240.0
2436,7,3,2024-07-15,11,0.1,2970.0
2437,2,2,2023-02-03,4,0.1,2880.0
2438,8,1,2023-04-21,6,0.0,120.0
2439,3,5,2024-07-09,14,0.15,1785.0
2440,3,4,2023-10-04,22,0.15,2805.0
2441,6,4,2024-09-22,3,0.15,76.5
2442,8,5,2023-11-09,29,0.1,522.0
2443,10,2,2023-05-27,47,0.05,89.3
2444,10,5,2024-10-23,21,0.15,35.699999999999996
2445,10,5,2023-02-27,49,0.1,88.2
2446,8,4,2023-10-06,27,0.0,540.0
2447,10,4,2023-01-29,35,0.1,63.0
2448,4,5,2023-05-19,7,0.0,420.0
2449,3,3,2023-01-11,33,0.0,4950.0
2450,6,2,2023-05-01,10,0.1,270.0
2451,1,1,2023-06-22,7,0.0,8400.0
2452,2,2,2023-08-02,21,0.1,15120.0
2453,4,2,2024-11-17,21,0.15,1071.0
2454,4,3,2023-05-26,25,0.1,1350.0
2455,3,1,2024-10-09,44,0.15,5610.0
2456,6,3,2024-12-11,10,0.15,255.0
2457,8,2,2024-04-04,32,0.0,640.0
2458,4,4,2023-02-24,23,0.15,1173.0
2459,3,1,2023-09-08,21,0.0,3150.0
2460,5,1,2024-07-29,2,0.0,440.0
2461,5,3,2023-11-14,39,0.15,7293.0
2462,1,1,2024-04-09,12,0.0,14400.0
2463,2,2,2023-04-05,45,0.05,34200.0
2464,3,2,2024-02-25,23,0.05,3277.5
2465,4,3,2023-03-19,28,0.1,1512.0
2466,9,4,2024-11-28,45,0.05,213.75
2467,6,1,2023-02-17,17,0.15,433.5
2468,6,5,2024-09-27,29,0.15,739.5
2469,7,2,2023-02-13,3,0.1,810.0
2470,8,2,2024-05-20,40,0.15,680.0
2471,3,3,2024-04-25,6,0.05,855.0
2472,8,1,2024-03-30,42,0.05,798.0
2473,5,4,2023-10-23,35,0.0,7700.0
2474,2,4,2023-04-03,25,0.0,20000.0
2475,4,4,2023-09-20,10,0.05,570.0
2476,5,5,2023-10-26,13,0.05,2717.0
2477,10,3,2023-12-09,50,0.15,85.0
2478,4,2,2024-02-17,17,0.1,918.0
2479,4,4,2024-07-28,48,0.15,2448.0
2480,8,5,2024-12-05,33,0.15,561.0
2481,10,5,2023-10-17,24,0.05,45.599999999999994
2482,8,1,2023-10-31,36,0.1,648.0
2483,4,4,2023-05-29,7,0.1,378.0
2484,9,3,2023-10-04,6,0.1,27.0
2485,2,3,2023-02-10,9,0.05,6840.0
2486,4,1,2023-01-14,18,0.05,1026.0
2487,3,4,2023-01-22,50,0.05,7125.0
2488,5,5,2024-04-21,28,0.1,5544.0
2489,5,1,2024-01-25,4,0.1,792.0
2490,5,5,2024-09-30,9,0.0,1980.0
2491,1,1,2024-10-05,29,0.05,33060.0
2492,4,3,2024-07-18,39,0.15,1989.0
2493,3,4,2024-01-19,14,0.1,1890.0
2494,5,3,2024-02-17,23,0.0,5060.0
2495,5,3,2023-01-23,15,0.0,3300.0
2496,5,4,2023-06-22,38,0.15,7106.0
2497,4,1,2023-03-09,38,0.1,2052.0
2498,4,2,2023-02-02,41,0.1,2214.0
2499,2,2,2024-03-31,25,0.0,20000.0
2500,3,3,2024-02-22,41,0.1,5535.0
2501,5,4,2023-11-06,37,0.0,8140.0
2502,5,2,2024-12-26,44,0.1,8712.0
2503,9,3,2023-01-30,7,0.0,35.0
2504,3,3,2024-04-19,46,0.1,6210.0
2505,3,4,2024-10-01,38,0.05,5415.0
2506,8,3,2024-01-31,47,0.05,893.0
2507,7,4,2024-05-08,45,0.15,11475.0
2508,9,5,2023-11-01,33,0.05,156.75
2509,9,5,2024-10-30,19,0.05,90.25
2510,5,4,2024-10-07,44,0.1,8712.0
2511,8,4,2024-07-06,32,0.0,640.0
2512,9,4,2023-05-18,2,0.0,10.0
2513,1,1,2023-06-26,23,0.15,23460.0
2514,2,4,2023-08-04,8,0.05,6080.0
2515,2,5,2024-12-01,43,0.15,29240.0
2516,10,5,2023-12-08,13,0.05,24.7
2517,2,3,2024-09-24,36,0.0,28800.0
2518,6,2,2024-10-15,4,0.05,114.0
2519,2,2,2024-07-06,16,0.0,12800.0
2520,5,3,2024-08-27,41,0.0,9020.0
2521,10,4,2023-04-14,9,0.05,17.099999999999998
2522,1,3,2023-03-02,3,0.05,3420.0
2523,1,1,2023-04-07,11,0.1,11880.0
2524,9,1,2023-01-22,45,0.05,213.75
2525,8,2,2023-09-04,46,0.05,874.0
2526,3,3,2023-08-18,11,0.1,1485.0
2527,5,4,2024-05-18,42,0.1,8316.0
2528,3,5,2024-12-10,7,0.05,997.5
2529,7,5,2023-02-03,48,0.05,13680.0
2530,4,5,2023-06-22,1,0.0,60.0
2531,7,5,2024-03-09,22,0.15,5610.0
2532,8,4,2023-02-03,41,0.1,738.0
2533,7,2,2024-04-22,10,0.1,2700.0
2534,2,1,2023-04-09,13,0.05,9880.0
2535,6,4,2024-02-29,38,0.1,1026.0
2536,9,3,2023-06-08,49,0.0,245.0
2537,4,3,2023-12-18,39,0.0,2340.0
2538,2,4,2024-12-11,33,0.0,26400.0
2539,10,1,2024-11-13,37,0.05,70.3
2540,9,4,2023-12-15,29,0.05,137.75
2541,10,1,2023-08-05,22,0.0,44.0
2542,7,4,2023-04-21,46,0.0,13800.0
2543,4,1,2023-05-19,13,0.1,702.0
2544,2,4,2023-02-06,47,0.1,33840.0
2545,6,4,2023-02-12,49,0.15,1249.5
2546,9,3,2024-07-01,34,0.0,170.0
2547,10,2,2024-12-18,45,0.05,85.5
2548,5,2,2024-11-25,47,0.15,8789.0
2549,8,2,2024-09-01,11,0.0,220.0
2550,8,1,2023-11-20,33,0.05,627.0
2551,2,1,2023-04-24,34,0.1,24480.0
2552,2,1,2023-06-11,33,0.1,23760.0
2553,2,2,2023-02-25,2,0.05,1520.0
2554,7,5,2023-02-23,47,0.0,14100.0
2555,9,4,2024-09-29,22,0.15,93.5
2556,4,2,2024-06-25,3,0.0,180.0
2557,10,3,2024-12-23,32,0.1,57.6
2558,8,5,2024-10-15,7,0.1,126.0
2559,9,4,2024-05-27,49,0.0,245.0
2560,2,2,2023-01-27,45,0.05,34200.0
2561,9,5,2024-05-07,44,0.15,187.0
2562,9,1,2023-12-18,24,0.15,102.0
2563,7,2,2024-10-15,9,0.0,2700.0
2564,8,5,2024-01-01,30,0.0,600.0
2565,5,3,2024-03-11,18,0.15,3366.0
2566,7,1,2023-07-14,4,0.05,1140.0
2567,6,5,2024-11-12,9,0.0,270.0
2568,7,5,2024-12-29,45,0.1,12150.0
2569,7,2,2023-09-04,46,0.15,11730.0
2570,9,4,2024-07-15,24,0.15,102.0
2571,6,5,2024-10-09,32,0.1,864.0
2572,1,5,2023-03-03,47,0.05,53580.0
2573,6,1,2023-07-02,40,0.05,1140.0
2574,1,1,2023-01-03,36,0.15,36720.0
2575,10,3,2023-03-17,20,0.0,40.0
2576,10,5,2024-05-23,41,0.1,73.8
2577,6,4,2023-11-27,47,0.15,1198.5
2578,5,3,2023-11-12,30,0.05,6270.0
2579,7,1,2024-04-22,7,0.15,1785.0
2580,4,2,2024-06-25,49,0.0,2940.0
2581,4,1,2023-07-10,3,0.15,153.0
2582,7,1,2024-01-19,14,0.0,4200.0
2583,3,2,2023-02-15,8,0.0,1200.0
2584,7,1,2023-11-01,1,0.0,300.0
2585,4,2,2023-01-27,24,0.1,1296.0
2586,1,4,2023-06-24,49,0.15,49980.0
2587,5,1,2024-04-11,10,0.0,2200.0
2588,7,5,2024-11-09,47,0.05,13395.0
2589,4,5,2024-11-01,15,0.15,765.0
2590,4,2,2024-12-25,39,0.1,2106.0
2591,1,3,2024-12-21,1,0.15,1020.0
2592,10,1,2023-07-23,4,0.05,7.6
2593,5,1,2023-09-09,24,0.15,4488.0
2594,2,4,2024-11-08,41,0.1,29520.0
2595,4,1,2024-01-21,45,0.1,2430.0
2596,8,2,2023-02-05,24,0.15,408.0
2597,10,4,2023-04-23,49,0.0,98.0
2598,2,1,2024-08-15,4,0.05,3040.0
2599,4,4,2023-05-02,28,0.0,1680.0
2600,5,1,2023-12-22,34,0.15,6358.0
2601,6,2,2024-02-01,7,0.15,178.5
2602,6,5,2023-11-14,28,0.0,840.0
2603,10,4,2023-05-16,17,0.0,34.0
2604,5,5,2024-01-11,39,0.1,7722.0
2605,2,2,2023-09-11,39,0.15,26520.0
2606,3,5,2023-07-18,29,0.0,4350.0
2607,1,3,2023-12-13,16,0.15,16320.0
2608,5,5,2024-06-04,49,0.15,9163.0
2609,9,3,2024-07-16,21,0.0,105.0
2610,8,2,2024-05-22,2,0.05,38.0
2611,1,5,2023-12-11,42,0.15,42840.0
2612,3,4,2024-12-09,17,0.0,2550.0
2613,3,4,2024-02-04,14,0.1,1890.0
2614,8,1,2023-03-13,4,0.1,72.0
2615,1,4,2024-10-06,22,0.1,23760.0
2616,7,3,2024-12-17,48,0.1,12960.0
2617,1,4,2023-10-23,12,0.1,12960.0
2618,4,1,2023-12-28,6,0.05,342.0
2619,3,2,2024-06-15,21,0.1,2835.0
2620,6,4,2024-09-24,42,0.1,1134.0
2621,9,3,2024-09-07,39,0.0,195.0
2622,1,3,2024-01-06,5,0.05,5700.0
2623,8,5,2024-11-17,49,0.15,833.0
2624,6,4,2024-10-27,3,0.15,76.5
2625,8,2,2023-04-29,11,0.05,209.0
2626,1,2,2024-09-05,36,0.05,41040.0
2627,2,1,2024-01-22,6,0.1,4320.0
2628,4,1,2023-10-27,50,0.0,3000.0
2629,9,5,2023-01-02,48,0.1,216.0
2630,5,1,2023-12-12,39,0.0,8580.0
2631,4,2,2023-04-23,2,0.0,120.0
2632,7,1,2024-03-14,18,0.1,4860.0
2633,7,5,2023-02-23,36,0.05,10260.0
2634,5,4,2024-12-05,40,0.0,8800.0
2635,9,3,2023-09-07,12,0.15,51.0
2636,1,5,2024-06-15,41,0.15,41820.0
2637,10,4,2024-02-27,36,0.05,68.39999999999999
2638,8,1,2023-03-22,21,0.15,357.0
2639,6,3,2024-10-10,27,0.15,688.5
2640,2,5,2023-01-03,38,0.1,27360.0
2641,10,2,2023-10-21,15,0.05,28.5
2642,6,1,2023-10-14,46,0.0,1380.0
2643,8,3,2023-08-17,21,0.0,420.0
2644,10,1,2024-03-04,27,0.1,48.6
2645,10,3,2023-08-10,49,0.15,83.3
2646,8,2,2023-04-10,6,0.15,102.0
2647,2,2,2023-03-08,45,0.1,32400.0
2648,1,5,2024-10-28,25,0.15,25500.0
2649,2,3,2024-03-09,48,0.0,38400.0
2650,6,2,2023-09-15,18,0.1,486.0
2651,10,2,2024-02-01,50,0.05,95.0
2652,1,3,2023-05-19,31,0.1,33480.0
2653,8,4,2023-03-22,41,0.05,779.0
2654,6,1,2023-11-27,48,0.05,1368.0
2655,3,5,2023-08-21,44,0.05,6270.0
2656,4,3,2024-06-02,21,0.1,1134.0
2657,3,3,2024-05-29,5,0.15,637.5
2658,3,1,2023-02-18,31,0.1,4185.0
2659,3,3,2023-08-03,48,0.15,6120.0
2660,4,1,2024-04-08,22,0.0,1320.0
2661,1,5,2024-03-30,8,0.1,8640.0
2662,6,5,2024-06-24,40,0.15,1020.0
2663,3,5,2024-08-09,42,0.05,5985.0
2664,8,5,2023-03-01,16,0.15,272.0
2665,2,4,2024-07-04,22,0.15,14960.0
2666,6,3,2024-09-06,15,0.0,450.0
2667,9,5,2023-11-19,36,0.15,153.0
2668,5,3,2023-01-17,36,0.15,6732.0
2669,6,1,2024-04-18,29,0.05,826.5
2670,5,3,2023-03-15,40,0.15,7480.0
2671,8,3,2023-01-25,18,0.15,306.0
2672,4,1,2023-06-09,48,0.15,2448.0
2673,2,4,2024-12-13,5,0.1,3600.0
2674,5,3,2024-11-26,38,0.05,7942.0
2675,5,4,2023-06-19,3,0.0,660.0
2676,8,4,2023-08-11,46,0.05,874.0
2677,10,2,2024-02-24,18,0.15,30.599999999999998
2678,2,5,2023-05-18,7,0.15,4760.0
2679,10,1,2023-10-04,16,0.05,30.4
2680,5,1,2024-01-29,7,0.05,1463.0
2681,3,2,2023-11-11,45,0.0,6750.0
2682,5,3,2023-05-04,29,0.0,6380.0
2683,4,3,2023-06-04,33,0.1,1782.0
2684,2,5,2023-04-19,2,0.1,1440.0
2685,6,5,2024-02-04,17,0.1,459.0
2686,6,4,2023-07-09,15,0.1,405.0
2687,4,1,2024-10-29,43,0.05,2451.0
2688,1,3,2023-05-10,16,0.0,19200.0
2689,8,1,2023-11-22,19,0.05,361.0
2690,4,5,2024-04-06,5,0.0,300.0
2691,1,2,2024-06-26,3,0.1,3240.0
2692,5,3,2024-02-18,32,0.15,5984.0
2693,3,5,2024-05-16,6,0.15,765.0
2694,8,5,2023-02-11,3,0.0,60.0
2695,3,1,2024-07-22,18,0.05,2565.0
2696,5,1,2023-12-22,43,0.15,8041.0
2697,8,2,2024-07-21,13,0.0,260.0
2698,7,3,2023-08-04,36,0.15,9180.0
2699,7,2,2023-04-21,13,0.15,3315.0
2700,10,5,2024-06-18,43,0.1,77.4
2701,9,1,2024-11-04,38,0.1,171.0
2702,3,2,2023-01-29,28,0.0,4200.0
2703,8,4,2023-02-03,38,0.0,760.0
2704,10,3,2023-07-20,34,0.15,57.8
2705,7,5,2023-08-14,9,0.05,2565.0
2706,10,1,2023-02-12,28,0.0,56.0
2707,8,3,2023-01-29,7,0.0,140.0
2708,5,5,2023-06-03,30,0.0,6600.0
2709,2,3,2024-08-07,21,0.1,15120.0
2710,9,3,2024-12-11,3,0.0,15.0
2711,2,4,2024-04-11,47,0.15,31960.0
2712,10,4,2024-06-17,35,0.15,59.5
2713,1,3,2024-04-07,24,0.15,24480.0
2714,10,3,2023-09-29,38,0.05,72.2
2715,7,2,2023-01-14,3,0.1,810.0
2716,10,5,2024-05-06,9,0.15,15.299999999999999
2717,2,1,2024-07-11,33,0.1,23760.0
2718,9,1,2023-06-05,18,0.15,76.5
2719,3,4,2023-05-02,16,0.1,2160.0
2720,8,4,2024-05-15,9,0.05,171.0
2721,10,4,2023-01-13,44,0.1,79.2
2722,2,2,2023-08-31,34,0.05,25840.0
2723,7,3,2024-09-09,38,0.15,9690.0
2724,7,4,2024-07-23,40,0.15,10200.0
2725,6,3,2024-08-30,25,0.1,675.0
2726,10,3,2024-05-05,14,0.15,23.8
2727,2,4,2024-08-27,50,0.15,34000.0
2728,9,3,2024-05-21,44,0.15,187.0
2729,2,4,2023-07-27,11,0.0,8800.0
2730,9,5,2023-08-09,39,0.1,175.5
2731,3,3,2023-10-16,46,0.05,6555.0
2732,5,5,2024-12-26,37,0.05,7733.0
2733,5,2,2024-06-09,23,0.15,4301.0
2734,9,1,2024-11-03,35,0.0,175.0
2735,1,2,2024-12-25,12,0.0,14400.0
2736,8,2,2023-05-19,16,0.0,320.0
2737,5,5,2024-10-20,47,0.0,10340.0
2738,5,4,2023-01-05,17,0.1,3366.0
2739,2,4,2024-07-05,36,0.0,28800.0
2740,4,4,2023-08-28,16,0.1,864.0
2741,4,3,2023-05-16,15,0.05,855.0
2742,8,1,2023-09-01,7,0.15,119.0
2743,8,2,2023-09-14,5,0.05,95.0
2744,5,5,2023-02-07,16,0.0,3520.0
2745,3,4,2024-08-08,27,0.1,3645.0
2746,9,3,2024-08-24,12,0.0,60.0
2747,4,5,2023-10-12,23,0.15,1173.0
2748,8,1,2024-07-25,24,0.0,480.0
2749,4,1,2024-04-24,15,0.05,855.0
2750,6,3,2023-07-03,20,0.0,600.0
2751,2,1,2023-01-19,22,0.05,16720.0
2752,6,3,2024-05-20,34,0.05,969.0
2753,9,1,2024-02-07,20,0.05,95.0
2754,7,2,2024-05-29,12,0.1,3240.0
2755,9,1,2024-05-22,15,0.1,67.5
2756,10,5,2023-04-12,20,0.1,36.0
2757,7,3,2024-07-24,3,0.0,900.0
2758,9,4,2023-03-30,19,0.1,85.5
2759,2,1,2023-01-09,48,0.0,38400.0
2760,1,2,2024-09-30,33,0.0,39600.0
2761,8,4,2024-09-19,48,0.15,816.0
2762,1,2,2023-10-02,3,0.15,3060.0
2763,4,5,2024-07-07,28,0.0,1680.0
2764,2,5,2024-09-13,19,0.1,13680.0
2765,5,2,2024-11-29,40,0.1,7920.0
2766,1,3,2023-08-09,17,0.05,19380.0
2767,5,1,2024-05-02,27,0.1,5346.0
2768,1,1,2024-02-18,27,0.05,30780.0
2769,3,3,2023-10-07,16,0.05,2280.0
2770,9,3,2024-08-19,26,0.1,117.0
2771,5,3,2024-09-08,21,0.15,3927.0
2772,3,5,2023-07-12,20,0.15,2550.0
2773,1,2,2023-05-04,13,0.0,15600.0
2774,6,1,2024-09-01,41,0.15,1045.5
2775,5,3,2024-04-07,3,0.0,660.0
2776,2,5,2023-06-28,49,0.15,33320.0
2777,1,1,2023-11-26,27,0.05,30780.0
2778,8,5,2024-11-16,42,0.0,840.0
2779,8,4,2023-08-07,34,0.0,680.0
2780,7,1,2024-01-21,26,0.05,7410.0
2781,8,1,2024-01-11,43,0.1,774.0
2782,1,1,2024-11-19,43,0.0,51600.0
2783,4,1,2023-06-02,26,0.0,1560.0
2784,1,5,2024-08-09,24,0.0,28800.0
2785,6,1,2024-12-02,49,0.1,1323.0
2786,1,2,2024-03-07,49,0.15,49980.0
2787,5,4,2023-12-06,7,0.1,1386.0
2788,1,1,2023-11-04,39,0.0,46800.0
2789,7,3,2024-12-02,34,0.0,10200.0
2790,2,2,2024-09-14,43,0.15,29240.0
2791,2,5,2023-02-05,3,0.1,2160.0
2792,5,1,2024-12-29,13,0.1,2574.0
2793,5,2,2024-01-02,33,0.1,6534.0
2794,3,1,2024-09-12,8,0.0,1200.0
2795,7,2,2023-09-21,6,0.15,1530.0
2796,5,5,2024-09-17,6,0.05,1254.0
2797,3,4,2024-01-07,47,0.15,5992.5
2798,6,4,2024-09-26,33,0.0,990.0
2799,9,5,2023-08-05,50,0.05,237.5
2800,2,5,2023-02-11,49,0.15,33320.0
2801,7,1,2023-08-15,18,0.15,4590.0
2802,1,1,2024-02-08,48,0.15,48960.0
2803,1,4,2024-06-01,25,0.0,30000.0
2804,10,2,2024-08-31,7,0.05,13.299999999999999
2805,1,1,2024-10-25,39,0.1,42120.0
2806,9,4,2024-08-21,45,0.15,191.25
2807,3,1,2024-12-27,33,0.0,4950.0
2808,6,1,2023-08-16,1,0.05,28.5
2809,4,1,2024-03-14,21,0.1,1134.0
2810,5,4,2023-12-09,4,0.1,792.0
2811,5,3,2023-12-17,41,0.0,9020.0
2812,2,2,2023-01-08,28,0.1,20160.0
2813,9,1,2023-12-05,40,0.0,200.0
2814,10,5,2023-09-26,2,0.05,3.8
2815,4,1,2024-01-29,9,0.05,513.0
2816,8,3,2023-11-25,35,0.15,595.0
2817,10,3,2023-10-24,49,0.15,83.3
2818,4,2,2024-07-23,33,0.1,1782.0
2819,10,3,2024-09-08,8,0.15,13.6
2820,5,2,2023-12-29,6,0.05,1254.0
2821,6,3,2024-02-17,6,0.15,153.0
2822,7,2,2023-03-23,32,0.15,8160.0
2823,2,2,2024-12-03,23,0.15,15640.0
2824,4,4,2024-06-01,10,0.0,600.0
2825,4,2,2023-02-04,26,0.05,1482.0
2826,4,1,2024-04-11,33,0.05,1881.0
2827,1,5,2023-11-19,23,0.05,26220.0
2828,5,1,2024-05-05,24,0.05,5016.0
2829,10,5,2024-06-20,29,0.05,55.099999999999994
2830,7,2,2024-05-23,27,0.1,7290.0
2831,3,2,2024-02-22,22,0.1,2970.0
2832,7,1,2024-03-10,25,0.15,6375.0
2833,3,3,2023-03-30,40,0.1,5400.0
2834,10,4,2023-03-01,27,0.1,48.6
2835,7,1,2024-06-13,39,0.05,11115.0
2836,7,5,2023-11-16,9,0.05,2565.0
2837,6,2,2024-07-19,37,0.0,1110.0
2838,6,3,2024-03-27,34,0.05,969.0
2839,4,1,2024-12-14,42,0.1,2268.0
2840,10,2,2023-11-24,7,0.1,12.6
2841,10,2,2023-08-13,40,0.05,76.0
2842,10,2,2023-05-07,3,0.05,5.699999999999999
2843,6,5,2023-07-29,32,0.0,960.0
2844,2,3,2023-04-18,41,0.05,31160.0
2845,3,3,2023-09-04,14,0.05,1995.0
2846,7,2,2024-05-19,40,0.15,10200.0
2847,5,4,2024-08-31,23,0.1,4554.0
2848,2,5,2024-01-29,37,0.1,26640.0
2849,7,5,2023-11-24,12,0.0,3600.0
2850,10,2,2023-10-11,1,0.1,1.8
2851,6,3,2023-03-20,40,0.05,1140.0
2852,7,4,2024-05-08,48,0.15,12240.0
2853,6,5,2024-06-04,19,0.1,513.0
2854,4,4,2023-02-01,3,0.05,171.0
2855,9,4,2023-11-14,16,0.0,80.0
2856,7,1,2023-07-20,49,0.0,14700.0
2857,9,4,2023-11-26,2,0.15,8.5
2858,3,4,2024-07-15,1,0.15,127.5
2859,4,3,2024-01-12,23,0.05,1311.0
2860,4,2,2023-09-29,39,0.15,1989.0
2861,3,1,2024-10-12,21,0.1,2835.0
2862,9,3,2024-10-01,14,0.0,70.0
2863,1,1,2024-12-08,3,0.15,3060.0
2864,5,2,2024-07-15,46,0.05,9614.0
2865,6,1,2023-07-09,13,0.0,390.0
2866,10,4,2024-10-04,17,0.1,30.6
2867,7,2,2024-12-12,24,0.05,6840.0
2868,3,3,2023-08-07,31,0.15,3952.5
2869,2,1,2024-10-26,40,0.15,27200.0
2870,5,4,2024-11-03,36,0.1,7128.0
2871,1,2,2023-04-30,19,0.1,20520.0
2872,2,3,2023-03-29,6,0.0,4800.0
2873,9,5,2024-09-12,2,0.0,10.0
